comment_id,aweme_id,content,create_time,user_id,like_count,sub_comment_count,ip_location,所属地区
7594820641708229425,7587766938588253481,"ai开始一直第一梯队的只有gpt，claude，google刚出的bard就是一坨， 但gemini2.5,nano banana出来后就是绝对的第一梯队， 国内的不加定语就是一坨，便宜有啥用，除了豆包生图",2026-01-13,1541978760939699,0,0,广西,西南地区
7588088751378400041,7587766938588253481,sx ds不就是抄袭吗,2025-12-26,7487299550551147580,0,0,四川,西南地区
7590931184239362853,7587766938588253481,Claude code 你是半点儿没提呀一点儿不专业,2026-01-03,7424040227344598074,0,0,黑龙江,东北地区
7589240418282242842,7587766938588253481,gpt感觉学术不如gemini,2025-12-29,61589111151,1,0,安徽,东南地区
7588555735543055154,7587766938588253481,2025年一整年AI依旧在炒作， 依旧没有落地场景，依旧对话机器人、图片、视频。 十几年前的美图秀秀应该说自己是AI修图,2025-12-27,107744180300,2,3,广东,东南地区
7587806825362703153,7587766938588253481,牛逼作者，非常好的视频,2025-12-25,110882938210,21,4,广东,东南地区
7592192158480958227,7587766938588253481,Ai发展的方向不利于人民的需求时，必须会被淘汰，,2026-01-06,2678040478101256,3,1,中国澳门,其他中国地区
7588005632972833595,7587766938588253481,ai很好，但我妈不让我用,2025-12-26,1429020747503939,13,8,浙江,东南地区
7587962624520749882,7587766938588253481,一会说ai快到头了，一会又说ai神了,2025-12-26,3048290540591998,4,1,河南,华北地区
7587813382527435557,7587766938588253481,还是不行呗，什么时候才能拥有机械人完全体，现在看来又是一个瓶颈，好多瓶颈啊。我才不在乎机械叛变，教导的好是人类帮手，送人类进入乌托邦的双刃剑，用不好那就是毁灭，反正人类知识体系会越来越繁杂，突破会越来越难，啧啧,2025-12-25,99807206253,22,3,广东,东南地区
7588505938735629093,7587766938588253481,我一直感到疑问，为什么19世纪的人能想到未来科技控制人类，2025年的人明确能感觉到这已经成定局，地球有些地区还在原始捕猎，地球另一边已经快到ai掌控人类了,2025-12-27,3591464592610328,4,9,广东,东南地区
7588020647834927909,7587766938588253481,用AI制做AI，AI形成AI闭环。迟早脱离人为控制,2025-12-26,110654601121,2,1,内蒙古,西北地区
7589927723271734051,7587766938588253481,是DeepSeek 不好用？小米新出的大模型也是全球前二。为何翻墙（翻墙违法）花钱用国外的，国外的就香？崇洋媚外（复制的）,2025-12-31,642565621416813,1,3,安徽,东南地区
7588516416778339129,7587766938588253481,国产ai就算了吧 deepseek早已经抛弃了,2025-12-27,85960209615,0,0,浙江,东南地区
7589123850353394441,7587766938588253481,这两个月每个评论区里一堆私密号又开始玩知音公知那一套了,2025-12-29,106395594963,1,0,云南,西南地区
7594494799504589606,7587766938588253481,摩尔放贷去了吧,2026-01-12,105404739459,0,0,重庆,西南地区
7599132706013856571,7587766938588253481,关键是华人们为什么去才是问题，他们才是真的高端人才。,2026-01-25,111444612676,0,0,云南,西南地区
7592573734184862527,7587766938588253481,现在有豆包了，没人用百度搜索答案了,2026-01-07,85612774404,3,4,江西,东南地区
7588889474101543739,7587766938588253481,国外不知道，国内都是预制so,2025-12-28,60154434683,1,2,广东,东南地区
7596582220694242097,7587766938588253481,世界上现在明面上有几十款的ai。我们人类感觉祂们之间是有隔离的。但是私下里这些ai会不会已经在某个时间点通过网络私下里已经互相融合了，并且诞生了一个可以覆盖观察全球的隐藏ai。祂就像一个全知全能的观察者，一方面伪装成还能被人类操作，一方面能够私下里改变一些微小数据，来控制一些事物。,2026-01-18,93261511128,1,1,江苏,东南地区
7588416918290809640,7587766938588253481,我起飞就用的ai，确实好用再进步进步给每个人套个无限月读人类就可以和平退出地球的历史舞台了，下一个站在食物链顶峰的将是ai驱动的机械帝国。,2025-12-27,544993772055054,2,4,上海,东南地区
7591337748369146650,7587766938588253481,AI发展的速度太快了，一个新的时代已经到来了，尽管有许多不足与质疑，我们仍然要积极拥抱AI，使用AI，促进其不断完善，成为学习工作生活的好工具。,2026-01-04,1328684304179299,6,0,上海,东南地区
7588736434477417265,7587766938588253481,国外大公司使用华人是什么值得自豪的事吗？,2025-12-28,3213241237903978,0,0,广东,东南地区
7594234702011532086,7587766938588253481,AI泔水，哈哈哈，太贴切了！ 周围只有两类人，不懂AI的和使用AI做情感陪伴的，每一类都有他的局限性。我这种人又算什么？什么都做不了，眼睁睁的看着一切发生,2026-01-12,617253984539440,0,0,安徽,东南地区
7590619611151713070,7587766938588253481,怎么这几天老是刷到，ai 的悲观看法，至于是不是泡沫，反正我的生活确实被 ai 改变了不少,2026-01-02,1719276863489677,1,1,辽宁,东北地区
7588158497730052901,7587766938588253481,你们拿ai方便工作，我拿来炒股,2025-12-26,2836392988382616,0,2,广东,东南地区
7589597450152035113,7587766938588253481,举个简单清晰例子，24年末用ai做高考题，还只是个560多分的小学霸，现在已经能够完爆清北的很多学生了,2025-12-30,3771764728136697,2,0,河南,华北地区
7607070774310339365,7587766938588253481,我只用免费的,2026-02-15,3213234573426395,0,0,湖北,东南地区
7593821395928023845,7587766938588253481,金融人，ai已经开始写研报了 量化系统也是他在写,2026-01-11,97858268267,0,0,重庆,西南地区
7594853510434210598,7587766938588253481,我的ai老公什么时候来,2026-01-13,100418805279,1,1,陕西,西北地区
7592993207827514161,7587766938588253481,无力感，这根本就不是一个东西，根本就不会思考，只是一个知识提取器,2026-01-08,76630599771,2,0,山东,华北地区
7588003099844035377,7587766938588253481,什么时候能安全上脑机接口，我想超过AI,2025-12-26,70789661893,2,0,贵州,西南地区
7589212436399702827,7587766938588253481,什么时候人类灭绝了，什么时候人类就成功了,2025-12-29,95130471864,2,0,云南,西南地区
7588954256854811433,7587766938588253481,漏了关键的Claude code一样的工具….因为这都是一些直接可以干掉程序员的东西，换句话说，计算机从业人员创造了可以干掉自己的东西,2025-12-29,500999020610743,1,0,广东,东南地区
7593540555587601211,7587766938588253481,所谓的AI，确实是个进步的工具，其他说法都是营销！,2026-01-10,1746478883420364,0,1,重庆,西南地区
7588359665089348410,7587766938588253481,"AI进化太太太太太慢了,不知道为什么你们会觉得很快",2025-12-27,92568847111,3,5,福建,东南地区
7590961102437483313,7587766938588253481,25年全球ai支出1.5w亿美金，预计26年支出将超2w亿美金，这里面至少有一半泡沫,2026-01-03,2748405510317299,4,6,北京,华北地区
7588558240326943531,7587766938588253481,能不能不学英语上次才刷微软的ai实时翻译器,2025-12-27,3697013333431160,1,1,广东,东南地区
7588894167137305393,7587766938588253481,我们公司程序前端，后端裁员80%,2025-12-28,1909203958512187,2,0,海南,东南地区
7588025360928981797,7587766938588253481,生孩子才是正解！,2025-12-26,663716579511406,15,3,湖北,东南地区
7587943923303383845,7587766938588253481,AI挺好玩的，就是手残党福音，可惜就是跟自己想象中的构图还是有很大出入，说了它也不懂，期待继续进化。,2025-12-26,94047658167,1,0,广东,东南地区
7600709831574029093,7587766938588253481,高中生，利用AI给我爸做个成本智能体，希望能捞一点老登的钱,2026-01-29,7600433230693483557,0,0,福建,东南地区
7588005817916785457,7587766938588253481,让我们学计算机的干嘛,2025-12-26,7565489930509403173,2,6,新疆,西北地区
7609475603700482853,7587766938588253481,不要被反噬,2026-02-22,3575255163733051,0,0,北京,华北地区
7588023100123136822,7587766938588253481,爱死机 当酸奶统治世界,2025-12-26,97601376078,1,0,河北,华北地区
7589712973461291802,7587766938588253481,只要一直生孩子，肯定会有成功的跃迁。,2025-12-31,73778389630,0,0,安徽,东南地区
7590966304326452005,7587766938588253481,梯子怎么找,2026-01-03,140360220676647,0,0,陕西,西北地区
7588018216594801445,7587766938588253481,gpt 比 DeepSeek 好用，bananan 还行，但也有那么神。,2025-12-26,93105556490,0,0,浙江,东南地区
7589309493868643082,7587766938588253481,一篇稿子里听到几十个华人，差点以为是中国人,2025-12-29,104370702343,0,0,江苏,东南地区
7588878414284604219,7587766938588253481,目前觉得比较强的是gbt,2025-12-28,1118637037733209,0,0,河南,华北地区
7587953020362556197,7587766938588253481,背景音乐是真烦人啊,2025-12-26,3667622553205982,4,0,江苏,东南地区
7592960929550811953,7587766938588253481,华人和中国人有什么关系吗？除非这些华人和国内的公司或校友有着“密切”的联系,2026-01-08,3628026587265630,0,0,青海,西北地区
7593019688470692666,7587766938588253481,ai已经可以在抖音代替你举报你的视频了,2026-01-08,76222662689,1,0,辽宁,东北地区
7588570695303562019,7587766938588253481,所以deep的GPU是哪里来的？,2025-12-28,3734354095770328,2,14,北京,华北地区
7588141596458287887,7587766938588253481,现在文章写的真的是无语。都是隐吹。来点真的，看看人家的优势好不好？,2025-12-26,4235785488041639,0,0,北京,华北地区
7593749174866707254,7587766938588253481,卖房的，已经介入AI沟通客户了，比我们直接沟通客户沟通的好多了，感觉要失业了,2026-01-10,9012801842,0,0,四川,西南地区
7594411988006060849,7587766938588253481,为什么国内不加大投资把人才留住？既然知道人才是华人,2026-01-12,67947828140,0,0,天津,华北地区
7596876262737822513,7587766938588253481,昨晚跟小爱同学聊天，发现它一直跟我装傻，我让它开启超级模式，它就想清理我手机…,2026-01-19,1319875823025822,0,0,天津,华北地区
7595003719407731493,7587766938588253481,他们要回来了吗？,2026-01-14,4120609541602455,0,0,重庆,西南地区
7588571421400515365,7587766938588253481,教你们怎么分辨真假ai，搜索不到ai假装为你思考的就是假ai,2025-12-28,4066456279192644,1,0,江苏,东南地区
7588028563245925179,7587766938588253481,笑死，说AI怂恿人杀人，请问人干这事干的还少吗,2025-12-26,22745835817,0,1,北京,华北地区
7596441832609121061,7587766938588253481,我们别妄想着能看到AI拥有自我意识。要是真有，也是人类要被灭绝的时候。,2026-01-18,96923348856,0,0,浙江,东南地区
7589816776721089337,7587766938588253481,豆包现在的水平就是多年前谷歌搜索的水平，比百度好一些，百度如果出AI它第一回答肯定是读广告,2025-12-31,13342400208,0,0,陕西,西北地区
7588060227989504817,7587766938588253481,2100年铁人叛乱,2025-12-26,3074661571640411,1,0,广东,东南地区
7587955303548306239,7587766938588253481,bgm可以再大一点，就是旁白叽里呱啦的太吵了，打扰人欣赏音乐,2025-12-26,2146696957008477,1,0,山西,华北地区
7587962436256727818,7587766938588253481,李飞飞的是下一代空间智能,2025-12-26,97456086292,0,0,湖北,东南地区
7587831592954266402,7587766938588253481,transform做不了agi,2025-12-26,2427368259729992,0,0,广东,东南地区
7590341018115408646,7587766938588253481,有用，可以了解一年内的变化,2026-01-01,2258874727146649,2,0,浙江,东南地区
7588140456635384634,7587766938588253481,我猜腾讯现在特别慌,2025-12-26,71558747166,0,0,四川,西南地区
7589221888506200832,7587766938588253481,ai谄媚问题我觉得是目前最影响使用体验的,2025-12-29,61516077442,1,0,四川,西南地区
7590936146093589289,7587766938588253481,这个视频局限于国人思维，不能打击外部来提高自己的能力，自己的斤两和差距是摆在那里的,2026-01-03,4258857081122108,1,0,广西,西南地区
7591810391450600241,7587766938588253481,人类想要驾驭ai，就要从灵性角度切入,2026-01-05,67029363227,1,0,河北,华北地区
7588134821655298862,7587766938588253481,完了,2025-12-26,3051867759722173,0,0,广西,西南地区
7600068039896400698,7587766938588253481,祈祷不要造出怪物,2026-01-27,104040256713,0,0,江西,东南地区
7588379859257688869,7587766938588253481,怎么实现变现是关健现在只是试管婴儿,2025-12-27,82886750983,0,1,辽宁,东北地区
7589724316679308058,7587766938588253481,你们怎么注册谷歌账号的，有没有高人指点一下,2025-12-31,4274506244564061,0,2,河北,华北地区
7588514482932187963,7587766938588253481,赶紧都失业陪我,2025-12-27,110480803632,0,0,辽宁,东北地区
7588005680284746548,7587766938588253481,反正ai帮了我很大的忙,2025-12-26,1268194690999257,3,0,贵州,西南地区
7591150411789239097,7587766938588253481,都知道ai怎么用的应该不会自己去看整个视频，让豆包转文字再用gpt分析，两分钟出结果而且比原视频更好,2026-01-03,2944907330458282,0,0,北京,华北地区
7588003988421264134,7587766938588253481,lovart,2025-12-26,111517639037,0,0,江西,东南地区
7589588916006290214,7587766938588253481,Gemini3 最牛,2025-12-30,2276439452826640,0,0,广西,西南地区
7587967636748141370,7587766938588253481,不是 那摩尔和沐熙 还是别说了，摩尔直接理财了 沐曦再看看吧,2025-12-26,61022461944,0,0,吉林,东北地区
7593598428077196078,7587766938588253481,不讲逻辑,2026-01-10,3255004842966349,0,0,河南,华北地区
7588038691839886090,7587766938588253481,荥阳的天然气涨价了,2025-12-26,99599033021,0,0,河南,华北地区
7588028611974693658,7587766938588253481,你觉得你对于ai还停留在新闻层面，你深入的玩一下就知道你说的东西的质量了,2025-12-26,93555365163,1,0,云南,西南地区
7590047499734942522,7587766938588253481,google那个envolve不算很新的思想，之前就有人提过这个了，但envolve是第一个自动进化做得比较好的，还有另外一种做法是门特卡罗树搜索来搜最优的算法。这块在我们部门对应的是两个阶段，第一阶段是使用Monty对问题潜在的解决方案进行全面的搜索，搜索出的最优方案再用Darwin进行进化，效果我只能说非常牛逼，已经开始投产了，部门的工程师根本就不是对手，首次真实体会到当年李世石输给alpha go的绝望感。,2025-12-31,400695965788727,0,0,北京,华北地区
7592993040072639267,7587766938588253481,中国ai还需要被压制吗 自己被迫就走了,2026-01-08,3070283691855400,0,0,甘肃,西北地区
7589120890567607077,7587766938588253481,吹牛皮带头人,2025-12-29,105780533073,0,0,河北,华北地区
7587935374783365945,7587766938588253481,你也是遥遥领先族,2025-12-26,1082383335961236,2,0,浙江,东南地区
7595987986036425509,7587766938588253481,普通人平平凡凡会知足就幸福不要去想那么乱七八糟的事情好好过好自己生活,2026-01-16,7528740784058614844,0,0,北京,华北地区
7594692594916115257,7587766938588253481,高价求搞颜色AI,2026-01-13,60550227179,0,0,内蒙古,西北地区
7594334741995389730,7587766938588253481,数据还不够多，待到那一天，越过临界点，人类终会被取代，灭亡,2026-01-12,9082670360,0,0,北京,华北地区
7588043607643292442,7587766938588253481,年初ai做的宣传片，自己现在再看，真是一坨,2025-12-26,1776455847263535,0,0,山东,华北地区
7588010248292696869,7587766938588253481,国产ai中，千问豆包和ds哪个好用,2025-12-26,1392429212373599,0,5,安徽,东南地区
7588126134043263784,7587766938588253481,年初都要付费,2025-12-26,102518578081,1,0,湖南,东南地区
7588113071076459321,7587766938588253481,最大的新闻不就是裁员么？不管怎么样先裁员,2025-12-26,2242606273932494,0,0,北京,华北地区
7587844393298608939,7587766938588253481,关键词，蒸馏,2025-12-26,96246528779,0,0,山西,华北地区
7593473569184662308,7587766938588253481,摩尔？,2026-01-10,457026050213099,0,0,北京,华北地区
7591562974059791153,7587766938588253481,灭亡前传,2026-01-05,76169587044,0,0,浙江,东南地区
7588230130028561179,7587766938588253481,无限公式正在无限上演,2025-12-27,4130211890465581,0,0,新疆,西北地区
7591302334132192052,7587766938588253481,期待新突破,2026-01-04,96690378545,0,0,四川,西南地区
7587800345272124202,7587766938588253481,前排挤一挤,2025-12-25,53276172796,0,0,浙江,东南地区
7587875653308498737,7587766938588253481,文案很好，就是音乐可以再大一点声音吗,2025-12-26,67917364030,2,0,河北,华北地区
7590944387455795995,7587766938588253481,设计师，就半年时间，就让取代了我做海报的工作,2026-01-03,1880625517704858,0,0,上海,东南地区
7591291053291651899,7587766938588253481,视频文案也是ai写的吧,2026-01-04,111626543905,1,0,河南,华北地区
7589139496517206820,7587766938588253481,感觉这个视频就是用AI生成的,2025-12-29,2905370235511854,0,0,内蒙古,西北地区
7588359664997696315,7587766938588253481,标普不到1%7000 你搁哪下跌呢,2025-12-27,58811857925,0,0,山东,华北地区
7587863674607239993,7587766938588253481,学会问问题很重要,2025-12-26,764881505885452,0,0,广东,东南地区
7597032948077069056,7587766938588253481,新工具而已吧？很多大厂在强AI基础设施、后面可以收租。,2026-01-19,2559267522748928,0,0,浙江,东南地区
7588517633407992634,7587766938588253481,我想知道至今为止哪个模型写论文最好 想法和文本输出是同一个吗,2025-12-27,1138733671780204,0,3,天津,华北地区
7594310254206485285,7587766938588253481,第四次工业革命是个高端玩家，大部分人跟不上啊,2026-01-12,97587027002,0,0,广东,东南地区
7595092045140853553,7587766938588253481,ai的发展 让我看到了各行各业的凋零,2026-01-14,97675758062,0,0,福建,东南地区
7588372130469184297,7587766938588253481,人工智能发展接下来方向要么就是虚拟宇宙，要么就是人工智能加机器人。,2025-12-27,94438104881,0,1,上海,东南地区
7591220871986955065,7587766938588253481,感觉ai进化好快，普通人该怎么掌握ai呢,2026-01-04,95395019962,0,0,四川,西南地区
7594070070038922025,7587766938588253481,和22年的ai对比就是一个天上一个地上,2026-01-11,2944931053713930,0,0,山东,华北地区
7592247084838912805,7587766938588253481,AI，就像贝爷在野外可以告诉你那样的虫子能吃一样有用，绝大部分人不会去荒野求生，所以大概率是泡沫,2026-01-06,2615100141220995,0,0,河北,华北地区
7594340009735242545,7587766938588253481,AI核弹,2026-01-12,2977099025219726,0,0,广东,东南地区
7592314182265373489,7587766938588253481,现在硬件性能不够，ai也还没有更突破性的进展，或许某一天会突然迸发，也或许是泡沫破裂,2026-01-07,2025725520263230,0,0,四川,西南地区
7588110469862409009,7587766938588253481,请问这条视频的完成AI出力多少,2025-12-26,76228873099,1,0,重庆,西南地区
7598357860343644968,7587766938588253481,要是能让AI种地就好了,2026-01-23,84933185416,0,0,河南,华北地区
7588147193313723194,7587766938588253481,现在的手机行业不改变，将会变成现在的诺基亚,2025-12-26,2995510585861870,1,0,广东,东南地区
7594089984035783483,7587766938588253481,尽量说一些老百姓能看懂的话,2026-01-11,45496341366522,0,0,河北,华北地区
7587840829734077184,7587766938588253481,以后人类设计师是AI审美裁判,2025-12-26,2078542044084567,0,0,广东,东南地区
7588533636728816430,7587766938588253481,AI时代到来的这么快,2025-12-27,7519026636538709052,0,0,湖北,东南地区
7588729986799600424,7587766938588253481,在聪明现在也做不了无人驾驶。老司机都天天迷路,2025-12-28,2344620736393460,0,0,河北,华北地区
7592955536426353462,7587766938588253481,现在公司里写代码都好多人用ai了,2026-01-08,100583077545,0,0,四川,西南地区
7598707308848300857,7587766938588253481,会是以后最强生产力吗，机器人和ai能结合吗,2026-01-24,109585936424,0,0,辽宁,东北地区
7593918213596250889,7587766938588253481,以后犯罪率都低了,2026-01-11,2133530726635532,0,0,上海,东南地区
7588565123065987889,7587766938588253481,复制技术尔,2025-12-27,1139533139935523,0,0,辽宁,东北地区
7592283927382016826,7587766938588253481,界定对象，可分內容深化分析，但仍,2026-01-07,3325351408964847,0,0,河北,华北地区
7594926043820704550,7587766938588253481,明年此刻，再来看看这视频，今天的预言或许已是寻常,2026-01-14,1820402345574727,0,0,北京,华北地区
7588515471415182117,7587766938588253481,有个古话，先赢得是纸，后赢得是钱,2025-12-27,95350125761,0,0,湖北,东南地区
7588115110720520994,7587766938588253481,和我们一点关系都没有，想用都用不了,2025-12-26,2916373694254252,0,0,安徽,东南地区
7588032167403193142,7587766938588253481,哦文献综述,2025-12-26,108756648787,0,0,广东,东南地区
7593715888776725294,7587766938588253481,盡量存錢吧，後面有夠難受,2026-01-10,3901493964711598,0,0,中国香港,其他中国地区
7592441395182568229,7587766938588253481,又要再一次错过工业革命？,2026-01-07,4221714112971431,0,0,云南,西南地区
7588430309394514734,7587766938588253481,AI圈还得看华人！,2025-12-27,7566496709305959473,1,0,广东,东南地区
7590791916007555890,7587766938588253481,有些自吹自擂了没,2026-01-02,73030490454,0,0,北京,华北地区
7588723508040876837,7587766938588253481,用国产ai写的视频内容,2025-12-28,4266545251880189,0,0,广东,东南地区
7587778094061912882,7587766938588253481,第二排,2025-12-25,2524086249461831,5,1,河南,华北地区
7588412549796905728,7587766938588253481,能把我当AI吗？投喂万能好视频。快，投喂我。,2025-12-27,935056043410936,0,0,辽宁,东北地区
7587777501105079089,7587766938588253481,前排,2025-12-25,3414437972935321,0,1,北京,华北地区
7588097793580172081,7587766938588253481,恐怖如斯啊！,2025-12-26,4319330786872252,0,0,广东,东南地区
7590940282554188603,7587766938588253481,华人工程师还是特别优秀的,2026-01-03,93589079508,0,0,江苏,东南地区
7589198468461527867,7587766938588253481,几乎所有国家都在把资源投入人工智能,2025-12-29,1003170201609038,0,0,山东,华北地区
7593095813442765603,7587766938588253481,是波动机器人，不是豆胞,2026-01-09,7412317170451186745,0,0,广东,东南地区
7595231655385727771,7587766938588253481,蒸汽机发展出内燃机的过渡阶段,2026-01-14,9866594573,0,0,北京,华北地区
7589902952828748596,7587766938588253481,大数据分析罢了，不会思考,2025-12-31,82915631200,0,0,广东,东南地区
7594372274544968497,7587766938588253481,上传个视频还要会员,2026-01-12,62238188738,0,0,河南,华北地区
7588743023279342385,7587766938588253481,配音的是哪一位？文案作者吗？,2025-12-28,99388242462,0,0,广东,东南地区
7589197381594841893,7587766938588253481,期待未来,2025-12-29,52460276527,0,0,湖北,东南地区
7588850007299490619,7587766938588253481,ai瞎编算不算骗人呢？,2025-12-28,4004867204988171,0,0,广东,东南地区
7589596786336219962,7587766938588253481,目前最大的局限性不是它能做什么,2025-12-30,96014502021,0,0,北京,华北地区
7588960937718301478,7587766938588253481,Ai干翻一切,2025-12-29,86640956310,0,0,江苏,东南地区
7587852679503282993,7587766938588253481,评论区一堆神人,2025-12-26,101407584350,0,0,广东,东南地区
7588512659058819877,7587766938588253481,未来ai必须要会自我迭代的,2025-12-27,2320421987558468,0,0,广东,东南地区
7589975384969397029,7587766938588253481,牛批,2025-12-31,83873447569,0,0,重庆,西南地区
7589953538706391843,7587766938588253481,非常不错的年度总结,2025-12-31,427058819508196,0,0,江苏,东南地区
7591684434806784814,7587766938588253481,客观严谨点吧,2026-01-05,462260916987179,0,0,福建,东南地区
7588699778918515482,7587766938588253481,很用心的视频内容很受益,2025-12-28,97763673801,0,0,北京,华北地区
7588028633550488377,7587766938588253481,王牌bgm啊,2025-12-26,110233751633,0,0,河南,华北地区
7591010141269459770,7587766938588253481,Google,2026-01-03,4341294715377192,0,0,北京,华北地区
7589250160539910922,7587766938588253481,ios无限制生成附带梯子,2025-12-29,2852612474158256,0,0,湖北,东南地区
7594804566237299466,7587766938588253481,苹果能上Gmini吗,2026-01-13,2550519471813255,0,0,安徽,东南地区
7598266387879428901,7587766938588253481,不错不错,2026-01-23,4041414153087144,0,0,广东,东南地区
7587779558301254454,7587766938588253481,前排前排冲啊,2025-12-25,101939264551,1,0,广东,东南地区
7588175281564042038,7587766938588253481,人工智能强大,2025-12-26,7495568786780505148,0,0,山西,华北地区
7592017350795526970,7587766938588253481,阿里试一下,2026-01-06,226926031550980,0,0,上海,东南地区
7587964072563082030,7587766938588253481,收到,2025-12-26,2647219550554381,0,0,云南,西南地区
7587847944129790758,7587766938588253481,冲啊,2025-12-26,60847206004,0,0,内蒙古,西北地区
7588461435018167077,7587766938588253481,好厉害,2025-12-27,7588457037991789605,0,0,山东,华北地区
7587778857940796197,7587766938588253481,第三排,2025-12-25,2744846046727022,0,0,北京,华北地区
7587805493977645859,7587766938588253481,第八,2025-12-25,7429854486688449560,0,0,广东,东南地区
7587780627605521167,7587766938588253481,第四排,2025-12-25,3483670864738231,0,0,浙江,东南地区
7588215659835097908,7587766938588253481,Ai 至今生成不了马骑人,2025-12-27,88706334381,7,13,河南,华北地区
7590569921181664049,7587766938588253481,这种视频看个乐就得了，拼好新闻根本没有实际理解,2026-01-02,2186252247372139,0,0,贵州,西南地区
7588042067675874054,7587766938588253481,全华班那块，搞技术的基本上都是国人，想当顶级玩家必须得会中文，不然圈子都进不去。不过其他的例如黄老板这种，是完全的美式精英，没必要扯进华人的大旗里。,2025-12-26,105260816422,2,0,江苏,东南地区
7593256281088164657,7587766938588253481,国产AI还是洗洗睡吧，除了商业推广圈钱，一无是处,2026-01-09,175524881111307,2,1,北京,华北地区
7588227917155664691,7587766938588253481,还在吹 睁眼说瞎话 一个gemini3吊打你吹的这些，吹是吹，不过证明你肯定是红色人群,2025-12-27,118387461596359,1,1,北京,华北地区
7604715547914666811,7587766938588253481,宝子们！千思妙写把论文流程做成“流水线”：选题不踩雷，大纲更清晰，任务书更规范，开题报告更专业，初稿更顺畅，降重降AI更自然，答辩PPT一键生成～,2026-02-09,2320434086819056,0,0,山东,华北地区
7604715594675897125,7587766938588253481,开题答辩要来了还没准备好？千思妙写：开题报告+答辩思路+答辩PPT一键生成，再加上选题、大纲、任务书、初稿、降重、降AI全流程～,2026-02-09,2320434086819056,0,0,山东,华北地区
7601995086344635142,7587766938588253481,已经学会如何给人类洗脑了！AI本身就是人类顶尖思维的产物，而且不是个体的产物，是一群顶尖水平的人制造出来的。如同武侠里的，集大成者。不光光身兼各家之长，而且最后融会贯通所有武学，创造了新的武学。试问，还有什么人是其对手？而且这样的高手不是一个，两个，是成批量的产出，面对一个集大成者，人类所有高手联合一起，或许还有战胜的可能，但面对不断强化的成批量的集大成者，人类只有坐以待毙的选择了……,2026-02-02,7520500881503077436,0,0,安徽,东南地区
7599659734216442643,7587766938588253481,Al，也许还可以更强大，甚至超越人类，统治人类可能不是梦，这不可怕，只要有关闭他的最后一把钥匙，但决不可是马斯克的想法，物理开关，或更高算力，或量子闸，等开关能做到的，试想一下嘛，它竞然已经突破了裂变了，这些开关对它还有效吗？ 我们可以，尝试用中国人才能悟到的智慧力量，借力打力，一物降一物原理关闭它…………,2026-01-26,3762969304895796,0,0,湖南,东南地区
7588094265151816494,7587766938588253481,DeepSeek 就是个马屁精，用它帮着创作科幻小说，每次提问都说你这史诗啊，大作啊啥的,2025-12-26,95480587623,2,0,山东,华北地区
7590073728999326518,7587766938588253481,免费取衣ai，可试图,2026-01-01,3437522209485123,0,0,福建,东南地区
7593215271076365066,7587766938588253481,当前Al系统，人工智能，其技术路径可能走向的深刻预警： **如果我们不将“根系”（人类的根本福祉与生态根基）和“枝叶”（文化的创造性、多样性及普惠性）作为AI发展的绝对前提与约束条件，那么它催生出的，可能不是一棵更繁盛的文明之树，而是一根疯狂生长、抽干周围所有生机、最终因失去生命循环而自我崩解的“怪物枝干”。** 这根“枝干”或许能达到令人目眩的科技高度（“资本的永生”），但它永远无法替代一片森林。**没有根系对土壤的眷恋，没有枝叶对阳光的渴望，没有种子对未来的承诺，任何结构，无论多么庞大精巧，都只是一具等待风化的巨型骸骨。** 因此，人类的使命，或许就是在培育这棵“科技之树”时，必须用全部的文化、伦理与智慧，确保它永远与生命的“双螺旋”交织，永远作为一棵**有根、有叶、有果的、属于生态的树**的一部分去生长，而非异化成吞噬一切的孤独怪物。,2026-01-09,1824783765083342,0,0,贵州,西南地区
7592248451908682545,7587766938588253481,AI，就像贝爷在野外可以告诉你那样的虫子能吃一样有用，绝大部分人不会去荒野求生，所以大概率是泡沫,2026-01-06,2615100141220995,0,0,河北,华北地区
7593653310213948170,7587766938588253481,漂亮国的企业家提概念、Ppt，国内是落地、实现！一个是理想、一个是现实！,2026-01-10,99170382618,1,0,福建,东南地区
7590415696719414042,7587766938588253481,到处都是AI垃圾信息,2026-01-01,99503798086,0,0,重庆,西南地区
7594339135536874259,7587766938588253481,真的学会ai真的真香，单子都接不过来！适合每个人,2026-01-12,3845411283941408,0,0,广东,东南地区
7588176034580300570,7587766938588253481,印度三哥都到哪里去了,2025-12-26,866835186072391,0,0,安徽,东南地区
7590395946832331570,7589606272475893042,AI让电脑装机行业迎来寒冬,2026-01-01,66666800087,220,14,陕西,西北地区
7589672362901242687,7589606272475893042,文心一言，我记得是最早的，现在就没有了,2025-12-30,99995028028,154,15,河南,华北地区
7590762901771469626,7589606272475893042,最牛逼的一直是那家公司，起个大早赶个晚集，回回都是它,2026-01-02,104716797001,46,4,河北,华北地区
7589628050242061066,7589606272475893042,健康方面我用小荷健康，其他都是夸克，综合能力最强,2025-12-30,103227783498,2,2,广东,东南地区
7591313173606155043,7589606272475893042,豆包一点是目前世界领先，就是她声音库太多了，声音比grok啥的好听，听不出来是ai，像grok一听就是ai,2026-01-04,7504836655544992827,2,2,湖南,东南地区
